Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
603-07-0961,Giza,Naypyitaw,Member,Male,Electronic accessories,7479.0,5,186975.0,3926475.0,1/10/2019,11:34:00,Cash,37395.0,4761904762.0,186975.0,49.0
704-20-4138,Giza,Naypyitaw,Member,Female,Health and beauty,2967.0,7,103845.0,2180745.0,3/11/2019,18:58:00,Credit card,20769.0,4761904762.0,103845.0,81.0
787-15-1757,Giza,Naypyitaw,Member,Male,Health and beauty,4407.0,4,8814.0,185094.0,2/18/2019,16:28:00,Ewallet,17628.0,4761904762.0,8814.0,84.0
649-11-3678,Giza,Naypyitaw,Normal,Female,Food and beverages,2293.0,9,103185.0,2166885.0,2/26/2019,20:26:00,Cash,20637.0,4761904762.0,103185.0,55.0
622-20-1945,Giza,Naypyitaw,Normal,Female,Health and beauty,3942.0,1,1971.0,41391.0,1/18/2019,15:08:00,Cash,3942.0,4761904762.0,1971.0,84.0
372-94-8041,Alex,Yangon,Normal,Male,Health and beauty,1526.0,6,4578.0,96138.0,2/15/2019,18:03:00,Ewallet,9156.0,4761904762.0,4578.0,98.0
563-91-7120,Alex,Yangon,Normal,Female,Fashion accessories,6177.0,5,154425.0,3242925.0,3/8/2019,13:21:00,Cash,30885.0,4761904762.0,154425.0,67.0
746-54-5508,Alex,Yangon,Normal,Male,Home and lifestyle,2152.0,6,6456.0,135576.0,1/17/2019,12:48:00,Credit card,12912.0,4761904762.0,6456.0,94.0
276-54-0879,Cairo,Mandalay,Normal,Male,Sports and travel,9774.0,4,19548.0,410508.0,3/12/2019,19:53:00,Ewallet,39096.0,4761904762.0,19548.0,64.0
815-11-1168,Alex,Yangon,Member,Male,Food and beverages,9978.0,5,24945.0,523845.0,3/9/2019,19:09:00,Cash,4989.0,4761904762.0,24945.0,54.0
719-76-3868,Giza,Naypyitaw,Member,Male,Food and beverages,9426.0,4,18852.0,395892.0,3/12/2019,16:30:00,Cash,37704.0,4761904762.0,18852.0,86.0
730-61-8757,Cairo,Mandalay,Member,Male,Health and beauty,5113.0,4,10226.0,214746.0,1/25/2019,10:11:00,Credit card,20452.0,4761904762.0,10226.0,4.0
340-66-0321,Alex,Yangon,Member,Male,Electronic accessories,3636.0,4,7272.0,152712.0,3/25/2019,13:07:00,Cash,14544.0,4761904762.0,7272.0,76.0
868-81-1752,Cairo,Mandalay,Normal,Male,Home and lifestyle,2202.0,9,9909.0,208089.0,2/7/2019,18:48:00,Cash,19818.0,4761904762.0,9909.0,68.0
634-97-8956,Alex,Yangon,Normal,Male,Food and beverages,329.0,3,4935.0,103635.0,2/17/2019,17:27:00,Credit card,987.0,4761904762.0,4935.0,91.0
566-71-1091,Alex,Yangon,Normal,Male,Fashion accessories,7702.0,5,19255.0,404355.0,2/3/2019,15:59:00,Cash,3851.0,4761904762.0,19255.0,55.0
442-48-3607,Alex,Yangon,Member,Male,Food and beverages,2348.0,2,2348.0,49308.0,3/14/2019,11:21:00,Credit card,4696.0,4761904762.0,2348.0,79.0
835-16-0096,Giza,Naypyitaw,Member,Male,Sports and travel,147.0,5,3675.0,77175.0,3/24/2019,13:48:00,Ewallet,735.0,4761904762.0,3675.0,85.0
527-09-6272,Alex,Yangon,Member,Female,Electronic accessories,2845.0,5,71125.0,1493625.0,3/21/2019,10:17:00,Credit card,14225.0,4761904762.0,71125.0,91.0
898-04-2717,Alex,Yangon,Normal,Male,Fashion accessories,764.0,9,3438.0,72198.0,3/19/2019,15:49:00,Ewallet,6876.0,4761904762.0,3438.0,75.0
692-27-8933,Cairo,Mandalay,Normal,Female,Sports and travel,5795.0,6,17385.0,365085.0,2/24/2019,13:02:00,Cash,3477.0,4761904762.0,17385.0,52.0
633-09-3463,Giza,Naypyitaw,Normal,Female,Electronic accessories,4765.0,3,71475.0,1500975.0,3/28/2019,12:58:00,Credit card,14295.0,4761904762.0,71475.0,95.0
374-17-3652,Cairo,Mandalay,Member,Female,Food and beverages,4282.0,9,19269.0,404649.0,2/5/2019,15:26:00,Credit card,38538.0,4761904762.0,19269.0,89.0
378-07-7001,Cairo,Mandalay,Member,Male,Electronic accessories,4809.0,3,72135.0,1514835.0,2/10/2019,18:23:00,Credit card,14427.0,4761904762.0,72135.0,78.0
433-75-6987,Cairo,Mandalay,Member,Female,Health and beauty,5597.0,7,195895.0,4113795.0,3/5/2019,19:06:00,Ewallet,39179.0,4761904762.0,195895.0,89.0
873-95-4984,Cairo,Mandalay,Member,Female,Health and beauty,769.0,7,26915.0,565215.0,2/15/2019,20:21:00,Cash,5383.0,4761904762.0,26915.0,77.0
416-13-5917,Giza,Naypyitaw,Normal,Female,Food and beverages,9703.0,5,242575.0,5094075.0,1/30/2019,16:24:00,Ewallet,48515.0,4761904762.0,242575.0,93.0
150-89-8043,Alex,Yangon,Normal,Male,Sports and travel,4465.0,3,66975.0,1406475.0,2/14/2019,15:04:00,Cash,13395.0,4761904762.0,66975.0,62.0
135-84-8019,Alex,Yangon,Normal,Female,Fashion accessories,7793.0,9,350685.0,7364385.0,2/27/2019,16:10:00,Ewallet,70137.0,4761904762.0,350685.0,76.0
441-94-7118,Alex,Yangon,Member,Male,Electronic accessories,7195.0,1,35975.0,755475.0,2/4/2019,12:14:00,Cash,7195.0,4761904762.0,35975.0,73.0
725-96-3778,Giza,Naypyitaw,Member,Female,Home and lifestyle,8925.0,8,357.0,7497.0,1/20/2019,10:13:00,Cash,714.0,4761904762.0,357.0,47.0
531-80-1784,Alex,Yangon,Normal,Male,Electronic accessories,2602.0,7,9107.0,191247.0,3/28/2019,17:38:00,Cash,18214.0,4761904762.0,9107.0,51.0
400-45-1220,Cairo,Mandalay,Normal,Female,Health and beauty,135.0,10,675.0,14175.0,2/27/2019,11:06:00,Credit card,135.0,4761904762.0,675.0,48.0
860-79-0874,Giza,Naypyitaw,Member,Female,Fashion accessories,993.0,10,4965.0,104265.0,2/15/2019,14:53:00,Credit card,993.0,4761904762.0,4965.0,66.0
834-61-8124,Alex,Yangon,Normal,Male,Electronic accessories,5169.0,7,180915.0,3799215.0,1/26/2019,18:22:00,Cash,36183.0,4761904762.0,180915.0,55.0
115-99-4379,Cairo,Mandalay,Member,Female,Fashion accessories,5473.0,7,191555.0,4022655.0,3/14/2019,19:02:00,Credit card,38311.0,4761904762.0,191555.0,85.0
565-67-6697,Cairo,Mandalay,Member,Male,Home and lifestyle,27.0,9,1215.0,25515.0,3/2/2019,14:16:00,Cash,243.0,4761904762.0,1215.0,48.0
320-49-6392,Giza,Naypyitaw,Normal,Female,Electronic accessories,3024.0,1,1512.0,31752.0,3/4/2019,15:44:00,Cash,3024.0,4761904762.0,1512.0,84.0
889-04-9723,Cairo,Mandalay,Member,Female,Food and beverages,8914.0,4,17828.0,374388.0,1/7/2019,12:20:00,Credit card,35656.0,4761904762.0,17828.0,78.0
632-90-0281,Giza,Naypyitaw,Normal,Female,Fashion accessories,3755.0,10,18775.0,394275.0,3/8/2019,20:01:00,Credit card,3755.0,4761904762.0,18775.0,93.0
554-42-2417,Giza,Naypyitaw,Normal,Female,Sports and travel,9544.0,10,4772.0,100212.0,1/9/2019,13:45:00,Cash,9544.0,4761904762.0,4772.0,52.0
453-63-6187,Cairo,Mandalay,Normal,Male,Electronic accessories,275.0,3,4125.0,86625.0,3/1/2019,15:40:00,Ewallet,825.0,4761904762.0,4125.0,65.0
578-80-7669,Cairo,Mandalay,Normal,Male,Sports and travel,7497.0,1,37485.0,787185.0,3/16/2019,16:58:00,Cash,7497.0,4761904762.0,37485.0,56.0
612-36-5536,Alex,Yangon,Member,Male,Food and beverages,8096.0,8,32384.0,680064.0,2/17/2019,11:12:00,Credit card,64768.0,4761904762.0,32384.0,74.0
605-72-4132,Giza,Naypyitaw,Normal,Female,Food and beverages,9447.0,8,37788.0,793548.0,2/27/2019,15:12:00,Cash,75576.0,4761904762.0,37788.0,91.0
471-41-2823,Giza,Naypyitaw,Normal,Male,Food and beverages,9979.0,2,9979.0,209559.0,3/7/2019,20:37:00,Ewallet,19958.0,4761904762.0,9979.0,8.0
462-67-9126,Alex,Yangon,Normal,Male,Home and lifestyle,7322.0,6,21966.0,461286.0,1/21/2019,17:44:00,Cash,43932.0,4761904762.0,21966.0,72.0
272-27-9238,Giza,Naypyitaw,Normal,Female,Food and beverages,4124.0,4,8248.0,173208.0,2/19/2019,16:23:00,Cash,16496.0,4761904762.0,8248.0,71.0
834-25-9262,Giza,Naypyitaw,Normal,Female,Fashion accessories,8168.0,4,16336.0,343056.0,1/6/2019,12:12:00,Cash,32672.0,4761904762.0,16336.0,91.0
122-61-9553,Giza,Naypyitaw,Normal,Female,Electronic accessories,5132.0,9,23094.0,484974.0,3/14/2019,19:33:00,Cash,46188.0,4761904762.0,23094.0,56.0
468-88-0009,Alex,Yangon,Member,Male,Home and lifestyle,6594.0,4,13188.0,276948.0,3/24/2019,10:29:00,Cash,26376.0,4761904762.0,13188.0,6.0
613-59-9758,Giza,Naypyitaw,Normal,Female,Sports and travel,1436.0,10,718.0,15078.0,1/27/2019,14:28:00,Cash,1436.0,4761904762.0,718.0,54.0
254-31-0042,Alex,Yangon,Member,Male,Electronic accessories,215.0,9,9675.0,203175.0,3/6/2019,12:46:00,Credit card,1935.0,4761904762.0,9675.0,78.0
201-86-2184,Cairo,Mandalay,Member,Female,Electronic accessories,2626.0,7,9191.0,193011.0,2/2/2019,19:40:00,Cash,18382.0,4761904762.0,9191.0,99.0
261-12-8671,Cairo,Mandalay,Normal,Female,Fashion accessories,6096.0,2,6096.0,128016.0,1/25/2019,19:39:00,Credit card,12192.0,4761904762.0,6096.0,49.0
730-70-9830,Giza,Naypyitaw,Normal,Female,Home and lifestyle,7011.0,6,21033.0,441693.0,3/14/2019,17:54:00,Ewallet,42066.0,4761904762.0,21033.0,52.0
382-25-8917,Giza,Naypyitaw,Normal,Male,Fashion accessories,4208.0,6,12624.0,265104.0,1/29/2019,12:25:00,Cash,25248.0,4761904762.0,12624.0,89.0
422-29-8786,Alex,Yangon,Normal,Female,Home and lifestyle,6709.0,5,167725.0,3522225.0,1/3/2019,16:47:00,Credit card,33545.0,4761904762.0,167725.0,91.0
667-23-5919,Alex,Yangon,Member,Female,Fashion accessories,967.0,5,24175.0,507675.0,1/14/2019,12:52:00,Ewallet,4835.0,4761904762.0,24175.0,7.0
843-01-4703,Cairo,Mandalay,Member,Female,Home and lifestyle,3538.0,9,15921.0,334341.0,1/5/2019,19:50:00,Credit card,31842.0,4761904762.0,15921.0,96.0
743-88-1662,Giza,Naypyitaw,Normal,Male,Sports and travel,9549.0,7,334215.0,7018515.0,2/22/2019,18:17:00,Ewallet,66843.0,4761904762.0,334215.0,87.0
595-86-2894,Giza,Naypyitaw,Member,Male,Fashion accessories,9698.0,4,19396.0,407316.0,2/6/2019,17:20:00,Ewallet,38792.0,4761904762.0,19396.0,94.0
182-69-8360,Cairo,Mandalay,Normal,Female,Electronic accessories,2365.0,4,473.0,9933.0,1/30/2019,13:32:00,Credit card,946.0,4761904762.0,473.0,4.0
289-15-7034,Alex,Yangon,Member,Male,Sports and travel,8233.0,4,16466.0,345786.0,1/11/2019,10:37:00,Credit card,32932.0,4761904762.0,16466.0,75.0
462-78-5240,Giza,Naypyitaw,Normal,Female,Electronic accessories,2661.0,2,2661.0,55881.0,3/19/2019,14:35:00,Cash,5322.0,4761904762.0,2661.0,42.0
868-52-7573,Cairo,Mandalay,Normal,Female,Food and beverages,9969.0,5,249225.0,5233725.0,1/14/2019,12:09:00,Cash,49845.0,4761904762.0,249225.0,99.0
153-58-4872,Giza,Naypyitaw,Member,Female,Food and beverages,7489.0,4,14978.0,314538.0,3/1/2019,15:32:00,Ewallet,29956.0,4761904762.0,14978.0,42.0
662-72-2873,Alex,Yangon,Normal,Female,Food and beverages,4094.0,5,10235.0,214935.0,1/6/2019,13:58:00,Ewallet,2047.0,4761904762.0,10235.0,99.0
525-88-7307,Cairo,Mandalay,Member,Male,Sports and travel,7582.0,1,3791.0,79611.0,1/31/2019,13:19:00,Cash,7582.0,4761904762.0,3791.0,58.0
689-16-9784,Giza,Naypyitaw,Normal,Male,Food and beverages,4677.0,6,14031.0,294651.0,3/11/2019,13:37:00,Cash,28062.0,4761904762.0,14031.0,6.0
725-56-0833,Alex,Yangon,Normal,Female,Health and beauty,3232.0,10,1616.0,33936.0,2/20/2019,16:49:00,Credit card,3232.0,4761904762.0,1616.0,10.0
394-41-0748,Giza,Naypyitaw,Member,Female,Fashion accessories,5407.0,9,243315.0,5109615.0,1/27/2019,14:55:00,Ewallet,48663.0,4761904762.0,243315.0,95.0
596-42-3999,Cairo,Mandalay,Normal,Male,Food and beverages,1822.0,7,6377.0,133917.0,3/10/2019,14:04:00,Credit card,12754.0,4761904762.0,6377.0,66.0
541-89-9860,Giza,Naypyitaw,Member,Female,Fashion accessories,8048.0,3,12072.0,253512.0,2/15/2019,12:31:00,Cash,24144.0,4761904762.0,12072.0,81.0
173-82-9529,Cairo,Mandalay,Normal,Female,Fashion accessories,3795.0,10,18975.0,398475.0,1/26/2019,14:51:00,Cash,3795.0,4761904762.0,18975.0,97.0
563-36-9814,Alex,Yangon,Member,Male,Electronic accessories,7682.0,1,3841.0,80661.0,2/13/2019,18:27:00,Ewallet,7682.0,4761904762.0,3841.0,72.0
308-47-4913,Alex,Yangon,Member,Female,Sports and travel,5226.0,10,2613.0,54873.0,3/9/2019,12:45:00,Credit card,5226.0,4761904762.0,2613.0,62.0
885-17-6250,Alex,Yangon,Normal,Female,Health and beauty,7974.0,1,3987.0,83727.0,3/6/2019,10:36:00,Ewallet,7974.0,4761904762.0,3987.0,73.0
726-27-2396,Alex,Yangon,Normal,Female,Health and beauty,775.0,5,19375.0,406875.0,1/24/2019,20:36:00,Ewallet,3875.0,4761904762.0,19375.0,43.0
316-01-3952,Alex,Yangon,Normal,Female,Food and beverages,5427.0,5,135675.0,2849175.0,3/13/2019,14:16:00,Ewallet,27135.0,4761904762.0,135675.0,46.0
760-54-1821,Cairo,Mandalay,Normal,Male,Home and lifestyle,1359.0,9,61155.0,1284255.0,3/15/2019,10:26:00,Cash,12231.0,4761904762.0,61155.0,58.0
793-10-3222,Cairo,Mandalay,Member,Female,Health and beauty,4106.0,6,12318.0,258678.0,3/5/2019,13:30:00,Credit card,24636.0,4761904762.0,12318.0,83.0
346-12-3257,Cairo,Mandalay,Member,Male,Electronic accessories,1924.0,9,8658.0,181818.0,3/4/2019,16:28:00,Cash,17316.0,4761904762.0,8658.0,8.0
110-05-6330,Giza,Naypyitaw,Normal,Female,Food and beverages,3943.0,6,11829.0,248409.0,3/25/2019,20:18:00,Credit card,23658.0,4761904762.0,11829.0,94.0
651-61-0874,Giza,Naypyitaw,Normal,Male,Home and lifestyle,4622.0,4,9244.0,194124.0,3/12/2019,20:04:00,Credit card,18488.0,4761904762.0,9244.0,62.0
236-86-3015,Giza,Naypyitaw,Member,Male,Home and lifestyle,1398.0,1,699.0,14679.0,2/4/2019,13:38:00,Ewallet,1398.0,4761904762.0,699.0,98.0
831-64-0259,Cairo,Mandalay,Normal,Female,Fashion accessories,3975.0,5,99375.0,2086875.0,2/22/2019,10:43:00,Ewallet,19875.0,4761904762.0,99375.0,96.0
587-03-7455,Giza,Naypyitaw,Member,Female,Fashion accessories,9779.0,7,342265.0,7187565.0,2/16/2019,17:30:00,Ewallet,68453.0,4761904762.0,342265.0,49.0
882-40-4577,Alex,Yangon,Member,Male,Sports and travel,6726.0,4,13452.0,282492.0,1/19/2019,15:28:00,Credit card,26904.0,4761904762.0,13452.0,8.0
732-67-5346,Alex,Yangon,Normal,Male,Food and beverages,1379.0,5,34475.0,723975.0,1/11/2019,19:07:00,Credit card,6895.0,4761904762.0,34475.0,78.0
725-32-9708,Cairo,Mandalay,Member,Female,Fashion accessories,6871.0,4,13742.0,288582.0,1/4/2019,19:01:00,Cash,27484.0,4761904762.0,13742.0,41.0
256-08-8343,Alex,Yangon,Normal,Female,Home and lifestyle,5653.0,4,11306.0,237426.0,3/4/2019,19:48:00,Ewallet,22612.0,4761904762.0,11306.0,55.0
372-26-1506,Giza,Naypyitaw,Normal,Female,Fashion accessories,2382.0,5,5955.0,125055.0,1/28/2019,19:24:00,Ewallet,1191.0,4761904762.0,5955.0,54.0
244-08-0162,Cairo,Mandalay,Normal,Female,Health and beauty,3421.0,10,17105.0,359205.0,1/2/2019,13:00:00,Cash,3421.0,4761904762.0,17105.0,51.0
569-71-4390,Cairo,Mandalay,Normal,Male,Sports and travel,2187.0,2,2187.0,45927.0,1/25/2019,14:29:00,Ewallet,4374.0,4761904762.0,2187.0,69.0
132-23-6451,Alex,Yangon,Member,Male,Health and beauty,2097.0,5,52425.0,1100925.0,1/4/2019,13:21:00,Cash,10485.0,4761904762.0,52425.0,78.0
696-90-2548,Alex,Yangon,Normal,Male,Sports and travel,2584.0,3,3876.0,81396.0,3/10/2019,18:55:00,Ewallet,7752.0,4761904762.0,3876.0,66.0
472-15-9636,Alex,Yangon,Normal,Male,Home and lifestyle,5093.0,8,20372.0,427812.0,3/22/2019,19:36:00,Ewallet,40744.0,4761904762.0,20372.0,92.0
268-03-6164,Cairo,Mandalay,Normal,Male,Health and beauty,9611.0,1,48055.0,1009155.0,1/25/2019,16:28:00,Ewallet,9611.0,4761904762.0,48055.0,78.0
750-57-9686,Giza,Naypyitaw,Normal,Female,Home and lifestyle,4538.0,4,9076.0,190596.0,1/8/2019,13:48:00,Credit card,18152.0,4761904762.0,9076.0,87.0
186-09-3669,Giza,Naypyitaw,Member,Female,Health and beauty,8151.0,1,40755.0,855855.0,1/22/2019,10:57:00,Ewallet,8151.0,4761904762.0,40755.0,92.0
848-07-1692,Cairo,Mandalay,Normal,Female,Health and beauty,5722.0,2,5722.0,120162.0,1/12/2019,17:13:00,Ewallet,11444.0,4761904762.0,5722.0,83.0
745-71-3520,Alex,Yangon,Member,Female,Electronic accessories,2522.0,7,8827.0,185367.0,2/4/2019,10:23:00,Cash,17654.0,4761904762.0,8827.0,82.0
266-76-6436,Giza,Naypyitaw,Member,Female,Food and beverages,386.0,3,579.0,12159.0,3/28/2019,13:57:00,Ewallet,1158.0,4761904762.0,579.0,75.0
740-22-2500,Giza,Naypyitaw,Normal,Female,Electronic accessories,8405.0,3,126075.0,2647575.0,1/23/2019,13:29:00,Cash,25215.0,4761904762.0,126075.0,98.0
271-88-8734,Giza,Naypyitaw,Member,Female,Fashion accessories,9721.0,10,48605.0,1020705.0,2/8/2019,13:00:00,Credit card,9721.0,4761904762.0,48605.0,87.0
301-81-8610,Cairo,Mandalay,Member,Male,Fashion accessories,2542.0,8,10168.0,213528.0,3/19/2019,19:42:00,Credit card,20336.0,4761904762.0,10168.0,67.0
489-64-4354,Giza,Naypyitaw,Normal,Male,Fashion accessories,1628.0,1,814.0,17094.0,3/9/2019,15:36:00,Cash,1628.0,4761904762.0,814.0,5.0
198-84-7132,Cairo,Mandalay,Member,Male,Fashion accessories,4061.0,9,182745.0,3837645.0,1/2/2019,13:40:00,Cash,36549.0,4761904762.0,182745.0,7.0
269-10-8440,Alex,Yangon,Member,Male,Health and beauty,5317.0,7,186095.0,3907995.0,1/21/2019,18:01:00,Cash,37219.0,4761904762.0,186095.0,89.0
650-98-6268,Cairo,Mandalay,Member,Female,Food and beverages,2087.0,3,31305.0,657405.0,3/20/2019,13:53:00,Credit card,6261.0,4761904762.0,31305.0,8.0
741-73-3559,Cairo,Mandalay,Normal,Male,Sports and travel,6727.0,5,168175.0,3531675.0,2/27/2019,17:27:00,Cash,33635.0,4761904762.0,168175.0,69.0
325-77-6186,Alex,Yangon,Member,Female,Home and lifestyle,9065.0,10,45325.0,951825.0,3/8/2019,10:53:00,Ewallet,9065.0,4761904762.0,45325.0,73.0
286-75-7818,Cairo,Mandalay,Normal,Male,Fashion accessories,6908.0,2,6908.0,145068.0,1/31/2019,19:48:00,Credit card,13816.0,4761904762.0,6908.0,69.0
574-57-9721,Giza,Naypyitaw,Normal,Male,Food and beverages,4327.0,2,4327.0,90867.0,3/8/2019,16:53:00,Ewallet,8654.0,4761904762.0,4327.0,57.0
459-50-7686,Alex,Yangon,Normal,Female,Electronic accessories,2346.0,6,7038.0,147798.0,1/13/2019,19:14:00,Ewallet,14076.0,4761904762.0,7038.0,64.0
616-87-0016,Cairo,Mandalay,Normal,Male,Fashion accessories,9554.0,7,33439.0,702219.0,3/9/2019,14:36:00,Credit card,66878.0,4761904762.0,33439.0,96.0
837-55-7229,Cairo,Mandalay,Normal,Female,Fashion accessories,4744.0,1,2372.0,49812.0,2/22/2019,18:19:00,Credit card,4744.0,4761904762.0,2372.0,68.0
751-69-0068,Giza,Naypyitaw,Normal,Male,Sports and travel,9924.0,9,44658.0,937818.0,3/19/2019,19:09:00,Ewallet,89316.0,4761904762.0,44658.0,9.0
257-73-1380,Giza,Naypyitaw,Member,Male,Sports and travel,8293.0,4,16586.0,348306.0,1/20/2019,16:51:00,Ewallet,33172.0,4761904762.0,16586.0,96.0
345-08-4992,Alex,Yangon,Normal,Male,Home and lifestyle,3399.0,6,10197.0,214137.0,3/8/2019,15:37:00,Credit card,20394.0,4761904762.0,10197.0,77.0
549-96-4200,Giza,Naypyitaw,Member,Male,Food and beverages,1704.0,4,3408.0,71568.0,3/8/2019,20:15:00,Ewallet,6816.0,4761904762.0,3408.0,7.0
810-60-6344,Giza,Naypyitaw,Normal,Female,Electronic accessories,4086.0,8,16344.0,343224.0,2/7/2019,14:38:00,Credit card,32688.0,4761904762.0,16344.0,65.0
450-28-2866,Giza,Naypyitaw,Member,Male,Food and beverages,1744.0,5,436.0,9156.0,1/15/2019,19:25:00,Cash,872.0,4761904762.0,436.0,81.0
394-30-3170,Cairo,Mandalay,Member,Female,Sports and travel,8843.0,8,35372.0,742812.0,3/22/2019,19:35:00,Credit card,70744.0,4761904762.0,35372.0,43.0
138-17-5109,Alex,Yangon,Member,Female,Home and lifestyle,8921.0,9,401445.0,8430345.0,1/15/2019,15:42:00,Credit card,80289.0,4761904762.0,401445.0,65.0
192-98-7397,Giza,Naypyitaw,Normal,Male,Fashion accessories,1278.0,1,639.0,13419.0,1/8/2019,14:11:00,Ewallet,1278.0,4761904762.0,639.0,95.0
301-11-9629,Alex,Yangon,Normal,Female,Sports and travel,191.0,7,6685.0,140385.0,1/15/2019,10:43:00,Cash,1337.0,4761904762.0,6685.0,97.0
390-80-5128,Cairo,Mandalay,Member,Female,Health and beauty,1915.0,1,9575.0,201075.0,1/28/2019,17:58:00,Credit card,1915.0,4761904762.0,9575.0,95.0
235-46-8343,Giza,Naypyitaw,Member,Male,Food and beverages,2766.0,10,1383.0,29043.0,2/14/2019,11:26:00,Credit card,2766.0,4761904762.0,1383.0,89.0
453-12-7053,Giza,Naypyitaw,Normal,Male,Fashion accessories,4574.0,3,6861.0,144081.0,3/10/2019,17:38:00,Credit card,13722.0,4761904762.0,6861.0,65.0
296-11-7041,Cairo,Mandalay,Member,Female,Health and beauty,2707.0,1,13535.0,284235.0,1/12/2019,20:07:00,Credit card,2707.0,4761904762.0,13535.0,53.0
449-27-2918,Cairo,Mandalay,Member,Female,Sports and travel,3912.0,1,1956.0,41076.0,3/26/2019,11:02:00,Credit card,3912.0,4761904762.0,1956.0,96.0
891-01-7034,Cairo,Mandalay,Normal,Female,Electronic accessories,7471.0,6,22413.0,470673.0,1/1/2019,19:07:00,Cash,44826.0,4761904762.0,22413.0,67.0
744-09-5786,Cairo,Mandalay,Normal,Male,Electronic accessories,2201.0,6,6603.0,138663.0,1/2/2019,18:50:00,Cash,13206.0,4761904762.0,6603.0,76.0
727-17-0390,Alex,Yangon,Normal,Female,Food and beverages,6361.0,5,159025.0,3339525.0,3/16/2019,12:43:00,Ewallet,31805.0,4761904762.0,159025.0,48.0
568-88-3448,Alex,Yangon,Normal,Male,Health and beauty,25.0,1,125.0,2625.0,3/3/2019,15:09:00,Ewallet,25.0,4761904762.0,125.0,55.0
187-83-5490,Alex,Yangon,Member,Male,Electronic accessories,2077.0,4,4154.0,87234.0,1/31/2019,13:47:00,Cash,8308.0,4761904762.0,4154.0,47.0
767-54-1907,Cairo,Mandalay,Member,Female,Fashion accessories,2956.0,5,739.0,15519.0,2/13/2019,16:59:00,Cash,1478.0,4761904762.0,739.0,69.0
710-46-4433,Cairo,Mandalay,Member,Female,Food and beverages,774.0,9,3483.0,73143.0,2/15/2019,14:15:00,Credit card,6966.0,4761904762.0,3483.0,45.0
533-33-5337,Cairo,Mandalay,Normal,Male,Electronic accessories,7939.0,10,39695.0,833595.0,2/7/2019,20:24:00,Cash,7939.0,4761904762.0,39695.0,62.0
325-90-8763,Giza,Naypyitaw,Member,Female,Electronic accessories,4657.0,10,23285.0,488985.0,1/27/2019,13:58:00,Cash,4657.0,4761904762.0,23285.0,76.0
729-46-7422,Giza,Naypyitaw,Normal,Male,Food and beverages,3589.0,1,17945.0,376845.0,2/23/2019,16:52:00,Credit card,3589.0,4761904762.0,17945.0,79.0
639-76-1242,Giza,Naypyitaw,Normal,Male,Food and beverages,4052.0,5,1013.0,21273.0,2/3/2019,15:19:00,Cash,2026.0,4761904762.0,1013.0,45.0
234-03-4040,Cairo,Mandalay,Member,Female,Food and beverages,7305.0,10,36525.0,767025.0,3/3/2019,12:25:00,Credit card,7305.0,4761904762.0,36525.0,87.0
326-71-2155,Giza,Naypyitaw,Normal,Female,Sports and travel,7395.0,4,1479.0,31059.0,2/3/2019,10:02:00,Cash,2958.0,4761904762.0,1479.0,61.0
320-32-8842,Giza,Naypyitaw,Member,Female,Food and beverages,2262.0,1,1131.0,23751.0,3/17/2019,18:58:00,Cash,2262.0,4761904762.0,1131.0,64.0
470-32-9057,Alex,Yangon,Member,Male,Food and beverages,5134.0,5,12835.0,269535.0,3/28/2019,15:31:00,Credit card,2567.0,4761904762.0,12835.0,91.0
878-30-2331,Giza,Naypyitaw,Member,Female,Sports and travel,5455.0,10,27275.0,572775.0,3/2/2019,11:22:00,Credit card,5455.0,4761904762.0,27275.0,71.0
440-59-5691,Giza,Naypyitaw,Member,Female,Health and beauty,3715.0,7,130025.0,2730525.0,2/8/2019,13:12:00,Credit card,26005.0,4761904762.0,130025.0,77.0
554-53-3790,Cairo,Mandalay,Normal,Male,Sports and travel,3702.0,6,11106.0,233226.0,3/22/2019,18:33:00,Cash,22212.0,4761904762.0,11106.0,45.0
746-19-0921,Giza,Naypyitaw,Normal,Male,Food and beverages,2158.0,1,1079.0,22659.0,2/9/2019,10:02:00,Ewallet,2158.0,4761904762.0,1079.0,72.0
233-34-0817,Giza,Naypyitaw,Member,Female,Electronic accessories,9884.0,1,4942.0,103782.0,2/15/2019,11:21:00,Cash,9884.0,4761904762.0,4942.0,84.0
767-05-1286,Giza,Naypyitaw,Member,Female,Home and lifestyle,8377.0,6,25131.0,527751.0,1/23/2019,12:10:00,Ewallet,50262.0,4761904762.0,25131.0,54.0
340-21-9136,Alex,Yangon,Member,Female,Sports and travel,4005.0,4,801.0,16821.0,1/25/2019,11:40:00,Cash,1602.0,4761904762.0,801.0,97.0
405-31-3305,Alex,Yangon,Member,Male,Fashion accessories,4313.0,10,21565.0,452865.0,2/2/2019,18:31:00,Credit card,4313.0,4761904762.0,21565.0,55.0
731-59-7531,Cairo,Mandalay,Member,Male,Health and beauty,7257.0,8,29028.0,609588.0,3/30/2019,17:58:00,Cash,58056.0,4761904762.0,29028.0,46.0
676-39-6028,Alex,Yangon,Member,Female,Electronic accessories,6444.0,5,1611.0,33831.0,3/30/2019,17:04:00,Cash,3222.0,4761904762.0,1611.0,66.0
